REFERANS_YIL;BULTEN_NO;KAPSAMICI_KAPSAMDISI;BT_BILG_MASAUSTU;BT_BILG_DIZUSTU;BT_TABLET;BT_TEL_CEP;BT_DIGER_CIHAZ;HANE_INTERNET_ERISIM_DURUMU;hane_aylik_gelir_grp_5;HHB;IBBS_1;HANE_FAKTOR
2023;13552;1;2;2;2;1;1;1;4;3;TR4;1954.797566
2023;13553;1;2;1;2;1;1;1;4;2;TR4;2019.269659
2023;13554;1;2;2;2;1;1;1;2;2;TR4;2019.269659
2023;13555;1;2;2;2;1;2;1;3;4;TR4;2374.216465
2023;13556;1;2;1;2;1;1;1;4;3;TR4;2568.404892
2023;13557;1;2;2;2;1;1;1;4;4;TR4;2562.954723
2023;13558;1;2;2;2;1;1;1;4;3;TR4;2864.464083
2023;13559;1;2;1;2;1;1;1;3;2;TR4;2145.376036
2023;13561;1;2;2;2;1;1;1;3;2;TR4;2693.050965
2023;13562;1;2;2;2;1;2;2;3;1;TR4;2741.020505
2023;13563;1;2;2;2;1;2;1;3;2;TR4;1609.080018
2023;13564;1;2;2;2;1;1;1;2;2;TR4;2308.650066
2023;13565;1;2;2;2;1;1;1;3;3;TR4;1860.061233
2023;13566;1;2;1;2;1;1;1;3;2;TR4;2311.497524
2023;13567;1;2;2;2;1;1;1;3;3;TR4;2625.245677
2023;13568;1;2;2;2;1;1;1;2;3;TR4;2568.404892
2023;13569;1;2;2;1;1;1;1;5;3;TR4;2542.961206
2023;13571;1;2;1;1;1;2;1;5;5;TR4;2301.328781
2023;13572;1;1;1;1;1;1;1;4;3;TR4;2616.047359
2023;13574;1;1;1;1;1;2;1;4;5;TR4;2541.00404
2023;13575;1;1;2;1;1;2;1;4;5;TR4;2778.901571
2023;13576;1;2;1;2;1;2;1;4;1;TR4;3133.434935
2023;13577;1;1;2;2;1;2;1;1;1;TR4;2827.772994
2023;13578;1;1;2;2;1;2;1;5;3;TR4;2575.781596
2023;13579;1;2;2;2;1;2;1;4;3;TR4;2568.404892
2023;13581;1;2;1;2;1;2;1;5;3;TR4;2514.684366
2023;13582;1;2;1;2;1;1;1;4;4;TR4;2732.778512
2023;13583;1;1;2;2;1;2;1;1;2;TR4;1953.14256
2023;13584;1;2;1;2;1;1;1;5;3;TR4;2276.662542
2023;13585;1;1;2;2;1;2;1;1;2;TR4;2311.497524
2023;13586;1;2;2;2;1;2;1;4;3;TR4;2216.848037
2023;13587;1;2;2;2;1;2;1;4;2;TR4;2144.488368
2023;13588;1;2;2;2;1;2;1;4;1;TR4;2602.461338
2023;13589;1;2;2;2;1;2;1;3;2;TR4;2346.669803
2023;13591;1;2;1;1;1;2;1;3;4;TR4;2018.965207
2023;13592;1;2;2;2;1;2;1;1;1;TR4;2822.612224
2023;13593;1;1;2;2;1;2;1;4;3;TR4;3122.773668
2023;13594;1;2;2;2;1;2;2;1;2;TR4;1953.14256
2023;13595;1;2;1;2;1;2;1;3;4;TR4;1866.71231
2023;13596;1;2;2;1;1;2;1;4;2;TR4;2090.699427
2023;13597;1;2;2;2;1;2;1;1;2;TR4;2311.497524
2023;13598;1;2;2;2;1;2;1;4;6;TR4;4526.754759
2023;13599;1;2;1;2;1;2;1;4;3;TR4;2941.695382
2023;13602;1;2;1;1;1;1;1;5;4;TR4;2833.76065
2023;13603;1;2;2;2;1;2;1;4;4;TR4;4336.549366
2023;13605;1;2;2;2;1;2;1;1;2;TR4;3168.929381
2023;13606;1;2;2;2;1;2;1;1;3;TR4;3046.19362
2023;13607;1;2;2;2;1;1;1;4;3;TR4;3506.537713
2023;13608;1;2;1;2;1;2;1;5;4;TR4;2974.516848
2023;13611;1;2;2;2;1;1;1;1;1;TR4;3045.578339
2023;13612;1;2;2;1;1;2;1;4;4;TR4;1564.29106
2023;13613;1;1;2;1;1;1;1;4;2;TR4;2358.302512
2023;13614;1;2;2;2;1;1;1;5;3;TR4;2608.000808
2023;13615;1;2;1;2;1;2;1;2;1;TR4;3141.969994
2023;13616;1;2;2;2;1;1;1;2;2;TR4;3537.203253
2023;13617;1;1;2;2;1;2;1;1;2;TR4;2692.037409
2023;13618;1;2;2;2;1;2;1;3;2;TR4;2465.51923
2023;13621;1;2;1;2;1;1;1;4;2;TR4;2218.967307
2023;13622;1;1;2;2;1;1;1;2;4;TR4;2426.037113
2023;13623;1;2;1;2;1;2;1;5;3;TR4;2563.828246
2023;13624;1;1;1;2;1;2;1;3;4;TR4;3907.960525
2023;13625;1;1;1;1;1;1;1;5;4;TR4;2370.328166
2023;13627;1;2;2;2;1;2;2;1;2;TR4;2218.967307
2023;13628;1;2;2;2;1;2;1;1;1;TR4;2602.461338
2023;13629;1;2;1;2;1;2;1;2;4;TR4;2820.810747
2023;13631;1;2;2;2;1;1;1;4;2;TR4;2233.595933
2023;13633;1;2;1;2;1;2;1;5;3;TR4;2712.323594
2023;13634;1;2;1;2;1;2;1;1;1;TR4;2602.461338
2023;13635;1;2;1;1;1;1;1;3;4;TR4;2358.267938
2023;13637;1;1;1;1;1;2;1;4;3;TR4;1683.453102
2023;13639;1;2;2;2;1;2;1;1;3;TR4;1490.050945
2023;13641;1;2;2;2;1;1;1;4;1;TR4;3551.688292
2023;13642;1;2;1;2;1;2;1;3;3;TR4;3104.760102
2023;13643;1;2;2;1;1;2;1;2;4;TR4;2507.044233
2023;13644;1;2;2;2;1;2;1;4;4;TR4;2526.132873
2023;13646;1;2;2;2;1;2;1;1;1;TR4;3045.578339
2023;13647;1;1;2;2;1;1;1;3;4;TR4;2202.857204
2023;13648;1;2;1;1;1;2;1;1;1;TR4;3481.594372
2023;13649;1;2;1;1;1;1;1;5;4;TR4;1272.60984
2023;13651;1;2;2;2;1;1;1;3;5;TR4;3659.024688
2023;13652;1;2;1;1;1;1;1;5;4;TR4;3618.631685
2023;13653;1;2;1;2;1;1;1;4;3;TR4;3182.73787
2023;13654;1;2;1;1;1;2;1;4;5;TR4;3123.751025
2023;13656;1;1;2;2;1;1;1;4;3;TR4;2848.698052
2023;13657;1;2;2;2;1;2;1;5;4;TR4;3317.106219
2023;13658;1;2;2;2;1;2;1;5;5;TR4;3993.648005
2023;13659;1;2;2;1;1;2;1;3;6;TR4;5337.674432
2023;13661;1;2;1;2;1;1;1;2;2;TR4;2747.264773
2023;13662;1;2;2;2;1;2;1;2;2;TR4;2019.269659
2023;13663;1;2;2;2;1;2;2;1;1;TR4;2602.461338
2023;13664;1;2;1;2;1;2;1;2;5;TR4;2886.412924
2023;13665;1;1;1;2;1;2;1;1;2;TR4;2324.795487
2023;13666;1;2;2;2;1;2;1;1;1;TR4;2602.461338
2023;13667;1;2;2;2;1;1;1;2;1;TR4;2332.41052
2023;13668;1;2;1;2;1;2;1;3;3;TR4;2912.422319
2023;13669;1;2;2;2;1;2;1;1;2;TR4;1107.995018
2023;13671;1;2;2;2;1;2;1;1;3;TR4;1192.869069
2023;13673;1;2;2;1;1;1;1;2;2;TR4;2218.967307
2023;13674;1;1;1;1;1;1;1;3;4;TR4;3103.198641
2023;13675;1;2;2;2;1;2;2;1;1;TR4;2602.461338
2023;13677;1;1;2;2;1;2;1;1;4;TR4;2451.998388
2023;13678;1;2;2;2;1;1;1;4;2;TR4;3102.480614
2023;13679;1;2;2;2;1;2;1;1;6;TR4;3425.068049
2023;13681;1;1;2;2;1;2;1;4;4;TR4;2875.564076
2023;13682;1;2;1;2;1;1;1;5;6;TR4;2912.057869
2023;13683;1;2;2;2;1;2;1;1;2;TR4;1953.14256
2023;13684;1;2;1;1;1;1;1;4;3;TR4;2556.372295
2023;13685;1;2;1;2;1;1;1;2;3;TR4;2017.475071
2023;13686;1;2;2;2;1;2;1;5;4;TR4;3157.881721
2023;13687;1;2;2;2;1;1;1;1;3;TR4;2933.720489
2023;13688;1;1;1;2;1;1;1;4;2;TR4;2693.050965
2023;13689;1;2;2;2;1;2;1;1;2;TR4;2218.967307
2023;13691;1;2;2;2;1;2;2;1;3;TR4;2564.54355
2023;13692;1;2;1;2;1;1;1;4;2;TR4;1049.600424
2023;13693;1;2;1;1;1;1;1;5;5;TR4;1755.939867
2023;13694;1;2;2;1;1;2;2;2;2;TR4;1855.971728
2023;13695;1;1;2;1;1;2;1;3;5;TR4;2602.859046
2023;13696;1;2;2;2;1;2;2;2;2;TR4;2144.488368
2023;13697;1;2;1;2;1;1;1;4;3;TR4;2805.230171
2023;13698;1;1;1;1;1;1;1;4;4;TR4;2797.472108
2023;13701;1;2;1;2;1;2;1;5;3;TR4;3040.080841
2023;13702;1;2;2;2;1;1;1;3;1;TR4;3133.434935
2023;13703;1;1;2;1;1;2;1;3;5;TR4;3214.521291
2023;13704;1;1;1;2;1;1;1;4;1;TR4;3207.25239
2023;13705;1;2;2;2;1;2;1;1;2;TR4;1953.14256
2023;13706;1;2;2;1;1;2;1;4;4;TR4;2860.539454
2023;13707;1;1;2;1;1;1;1;3;4;TR4;2307.20765
2023;13708;1;2;1;1;1;1;1;4;4;TR4;3060.642305
2023;13709;1;1;2;1;1;1;1;1;3;TR4;1939.385086
2023;13711;1;2;2;1;1;1;1;4;4;TR4;2369.418598
2023;13712;1;2;2;2;1;2;1;4;1;TR4;3196.519463
2023;13713;1;2;2;2;1;2;1;4;6;TR4;5984.53546
2023;13714;1;2;2;2;1;2;1;1;2;TR4;2218.967307
2023;13715;1;2;2;2;1;2;1;2;4;TR4;1784.519169
2023;13716;1;1;2;2;1;2;1;4;4;TR4;2847.077543
2023;13717;1;2;2;2;1;1;1;3;4;TR4;2278.915696
2023;13718;1;1;1;1;1;1;1;4;2;TR4;3102.480614
2023;13721;1;2;2;2;1;2;2;1;1;TR4;2332.41052
2023;13722;1;2;2;2;1;2;2;1;1;TR4;2602.461338
2023;13724;1;2;1;2;1;2;1;1;4;TR4;3401.399535
2023;13725;1;2;2;2;1;2;1;1;2;TR4;2146.816565
2023;13726;1;1;1;2;1;2;1;2;5;TR4;1470.764073
2023;13727;1;2;1;1;1;1;1;3;4;TR4;1693.365044
2023;13728;1;2;1;2;1;1;1;5;4;TR4;1358.808706
2023;13729;1;1;2;2;1;2;1;2;4;TR4;1608.96119
2023;13731;1;1;2;1;1;2;1;3;5;TR4;2325.833122
2023;13732;1;2;1;2;1;2;1;2;2;TR4;2568.330582
2023;13733;1;2;2;2;1;2;1;3;4;TR4;2670.768384
2023;13734;1;2;2;1;1;2;1;4;4;TR4;2526.132873
2023;13735;1;1;1;2;1;1;1;5;4;TR4;3944.589316
2023;13737;1;1;1;1;1;1;1;4;2;TR4;2933.576554
2023;13738;1;2;2;2;1;2;1;1;2;TR4;2382.764854
2023;13739;1;2;2;2;1;2;1;1;2;TR4;2243.632955
2023;13741;1;2;2;2;1;2;2;3;4;TR4;2381.86367
2023;13742;1;2;2;2;1;2;1;3;3;TR4;3051.983279
2023;13743;1;2;2;2;1;2;1;1;2;TR4;2218.967307
2023;13744;1;2;1;2;1;1;1;2;4;TR4;1116.333165
2023;13745;1;1;2;1;1;2;1;4;3;TR4;2616.047359
2023;13747;1;2;1;2;1;1;1;3;3;TR4;1416.849281
2023;13748;1;1;1;1;1;1;1;5;4;TR4;2374.216465
2023;13749;1;2;1;1;1;1;1;5;4;TR4;1116.333165
2023;13751;1;2;2;2;1;2;1;2;2;TR4;2139.381795
2023;13752;1;2;2;2;1;2;1;1;2;TR4;2217.093819
2023;13753;1;2;2;2;1;2;1;2;4;TR4;1997.224624
2023;13754;1;2;2;2;1;2;1;2;2;TR4;1292.120082
2023;13755;1;2;2;2;1;2;1;1;3;TR4;2805.230171
2023;13756;1;2;2;2;1;2;1;1;4;TR4;2632.400833
2023;13757;1;2;2;2;1;1;1;2;4;TR4;2329.349861
2023;13758;1;2;2;2;1;2;1;1;2;TR4;2308.650066
2023;13759;1;1;2;2;1;2;1;4;5;TR4;4415.177599
2023;13761;1;2;2;2;1;2;1;3;13;TR4;2133.125841
2023;13762;1;2;2;1;1;1;1;5;4;TR4;2874.980251
2023;13763;1;2;2;2;1;1;1;3;2;TR4;2019.269659
2023;13764;1;2;1;2;1;2;1;4;2;TR4;1296.458623
2023;13765;1;1;2;2;1;2;1;2;4;TR4;3677.704465
2023;13766;1;2;2;2;1;2;1;4;1;TR4;2702.32754
2023;13767;1;2;1;2;1;2;1;3;3;TR4;2542.961206
2023;13768;1;1;1;2;1;2;1;1;4;TR4;1456.317659
2023;13769;1;1;2;2;1;2;1;2;4;TR4;2225.816934
2023;13771;1;2;2;2;1;1;1;3;1;TR4;2827.772994
2023;13772;1;2;2;2;1;2;1;2;3;TR4;1386.822168
2023;13773;1;1;1;1;1;1;1;3;3;TR4;1385.611493
2023;13774;1;2;2;2;1;2;1;1;3;TR4;2514.684366
2023;13775;1;2;2;1;1;2;1;4;3;TR4;1860.875343
2023;13776;1;2;2;2;1;1;1;3;3;TR4;2086.584406
2023;13777;1;2;2;2;1;1;1;3;5;TR4;2312.72258
2023;13778;1;2;2;2;1;2;1;2;2;TR4;2229.920591
2023;13781;1;2;2;2;1;1;1;2;2;TR4;2404.928419
2023;13782;1;2;2;2;1;2;2;1;1;TR4;2741.020505
2023;13783;1;1;2;2;1;2;1;4;6;TR4;2117.855419
2023;13784;1;1;2;2;1;2;1;2;2;TR4;2606.347252
2023;13785;1;2;2;2;1;1;1;1;3;TR4;2412.141807
2023;13786;1;2;1;1;1;1;1;5;5;TR4;2800.174593
2023;13787;1;2;1;1;1;1;1;5;4;TR4;2299.800136
2023;13788;1;1;2;2;1;1;1;5;4;TR4;2267.00852
2023;13789;1;2;2;2;1;1;1;4;3;TR4;2542.961206
2023;13791;1;2;2;2;1;2;1;1;1;TR4;3462.080891
2023;13792;1;1;1;2;1;2;1;3;1;TR4;4276.336521
2023;13797;1;2;1;1;1;1;1;5;3;TR4;3485.338919
2023;13798;1;2;2;2;1;2;1;1;2;TR4;2604.19008
2023;13801;1;2;1;2;1;2;1;4;1;TR4;3196.519463
2023;13802;1;2;2;2;1;2;1;3;2;TR4;2060.504513
2023;13803;1;2;2;1;1;1;1;2;3;TR4;2568.404892
2023;13804;1;2;1;2;1;1;1;5;4;TR4;3000.715663
2023;13805;1;1;2;1;1;1;1;4;5;TR4;2964.947977
2023;13806;1;2;2;2;1;2;1;5;4;TR4;3359.004831
2023;13807;1;2;1;2;1;2;1;4;4;TR4;1407.861954
2023;13808;1;2;2;2;1;1;1;5;3;TR4;2794.284092
2023;13809;1;2;2;2;1;2;1;1;2;TR4;2218.967307
2023;13811;1;1;1;1;1;2;1;5;2;TR4;1426.220762
2023;13812;1;2;1;2;1;1;1;4;1;TR4;3377.909425
2023;13813;1;2;2;2;1;1;1;2;4;TR4;2445.651877
2023;13815;1;2;2;1;1;2;1;2;1;TR4;3377.909425
2023;13816;1;2;1;2;1;1;1;5;1;TR4;4112.358643
2023;13818;1;1;2;1;1;2;1;1;2;TR4;2889.371905
2023;13819;1;2;2;2;1;1;1;2;3;TR4;3210.506115
2023;13821;1;2;1;2;1;2;1;4;2;TR4;1292.120082
2023;13822;1;2;2;2;1;2;1;1;1;TR4;2602.461338
2023;13823;1;2;1;2;1;1;1;4;2;TR4;1629.847395
2023;13824;1;2;1;2;1;2;1;4;7;TR4;5211.620805
2023;13825;1;2;2;2;1;2;1;2;3;TR4;2671.854122
2023;13826;1;1;2;2;1;2;1;4;2;TR4;3068.262068
2023;13827;1;1;1;2;1;2;1;1;2;TR4;2218.967307
2023;13828;1;2;1;2;1;1;1;4;3;TR4;2542.961206
2023;13829;1;2;2;2;1;2;1;3;1;TR4;3133.434935
2023;13832;1;2;1;1;1;2;1;1;1;TR4;3002.586156
2023;13833;1;2;2;2;1;2;1;1;2;TR4;2463.437577
2023;13834;1;2;2;2;1;2;1;4;4;TR4;3002.211264
2023;13836;1;2;2;2;1;2;1;1;2;TR4;3033.106906
2023;13837;1;2;2;2;1;2;1;3;2;TR4;2382.764854
2023;13838;1;2;2;2;1;1;1;3;3;TR4;3116.922412
2023;13841;1;2;2;2;1;2;1;1;1;TR4;2741.020505
2023;13842;1;2;1;2;1;1;1;5;3;TR4;1316.000058
2023;13843;1;2;1;1;1;1;1;4;4;TR4;2374.331785
2023;13844;1;2;2;2;1;1;1;3;2;TR4;1049.600424
2023;13846;1;2;1;1;1;2;1;4;5;TR4;3232.022562
2023;13847;1;2;1;2;1;1;1;2;4;TR4;2804.700403
2023;13848;1;1;2;2;1;1;1;1;4;TR4;2225.816934
2023;13849;1;2;1;1;1;1;1;5;5;TR4;2301.328781
2023;13851;1;2;2;2;1;1;1;5;1;TR4;2827.772994
2023;13852;1;2;2;2;1;2;1;2;2;TR4;2019.269659
2023;13853;1;2;2;2;1;2;1;1;2;TR4;1092.35427
2023;13854;1;2;2;2;1;1;1;3;3;TR4;2062.223485
2023;13855;1;2;1;2;1;2;1;5;5;TR4;2162.171052
2023;13856;1;1;1;1;1;1;1;2;3;TR4;3218.995574
2023;13857;1;1;1;1;1;1;1;2;4;TR4;3060.642305
2023;13858;1;2;1;1;1;2;1;3;4;TR4;1197.088964
2023;13859;1;1;2;2;1;1;1;4;4;TR4;2329.4822
2023;13862;1;1;2;2;1;1;1;3;4;TR4;2434.714471
2023;13863;1;1;2;2;1;2;1;2;2;TR4;1953.14256
2023;13864;1;1;1;1;1;1;1;1;4;TR4;1994.090327
2023;13865;1;1;2;1;1;1;1;1;3;TR4;2404.275933
2023;13866;1;2;1;1;1;1;1;4;6;TR4;3703.591409
2023;13867;1;2;1;1;1;2;1;5;6;TR4;6735.431663
2023;13868;1;2;1;2;1;1;1;5;3;TR4;2659.419596
2023;13869;1;2;1;2;1;1;1;3;2;TR4;2311.497524
2023;13871;1;2;2;2;1;2;1;1;1;TR4;4112.358643
2023;13872;1;2;1;2;1;2;1;3;1;TR4;3995.649329
2023;13874;1;2;1;2;1;2;1;4;2;TR4;3100.233519
2023;13875;1;2;2;2;1;1;1;4;3;TR4;3210.506115
2023;13876;1;1;1;2;1;1;1;5;3;TR4;3711.983662
2023;13877;1;2;1;2;1;2;1;5;3;TR4;3120.135792
2023;13881;1;2;2;2;1;2;2;1;1;TR4;2602.461338
2023;13882;1;2;2;2;1;2;1;1;1;TR4;2602.461338
2023;13883;1;2;1;2;1;1;1;2;4;TR4;1383.346956
2023;13884;1;2;1;2;1;2;1;4;5;TR4;3133.599111
2023;13885;1;2;2;1;1;2;1;4;3;TR4;3386.875693
2023;13886;1;2;2;2;1;2;1;3;2;TR4;2311.497524
2023;13887;1;2;2;2;1;2;1;4;4;TR4;3269.772248
2023;13888;1;2;1;2;1;1;1;4;5;TR4;2630.874501
2023;13889;1;2;2;2;1;1;1;3;5;TR4;2750.812976
2023;13891;1;2;2;1;1;1;1;2;5;TR4;2126.005172
2023;13892;1;2;2;2;1;2;1;1;2;TR4;1953.14256
2023;13893;1;2;2;2;1;2;1;2;2;TR4;2233.595933
2023;13894;1;1;2;2;1;2;1;3;4;TR4;3677.704465
2023;13895;1;2;2;2;1;2;1;3;5;TR4;2180.049097
2023;13896;1;2;2;2;1;2;1;1;1;TR4;3133.434935
2023;13897;1;1;2;2;1;1;1;3;4;TR4;1716.377178
2023;13898;1;2;1;2;1;1;1;3;2;TR4;3102.480614
2023;13899;1;2;2;2;1;2;1;1;1;TR4;2332.41052
2023;13901;1;2;1;2;1;2;1;1;2;TR4;2885.068719
2023;13902;1;2;2;2;1;2;1;2;2;TR4;2442.151249
2023;13903;1;2;1;2;1;1;1;4;5;TR4;2711.8669
2023;13905;1;2;2;2;1;1;1;3;4;TR4;2646.515189
2023;13906;1;2;2;2;1;2;1;1;2;TR4;2266.67806
2023;13907;1;2;2;2;1;2;1;1;2;TR4;2568.330582
2023;13908;1;2;2;2;1;2;1;4;4;TR4;4012.804145
2023;13909;1;2;2;2;1;2;1;1;1;TR4;2591.567244
2023;13911;1;1;2;2;1;2;1;1;3;TR4;2514.684366
2023;13912;1;2;2;1;1;2;1;4;4;TR4;2369.418598
2023;13913;1;2;2;2;1;2;1;2;2;TR4;2218.967307
2023;13914;1;2;1;2;1;1;1;4;3;TR4;2568.404892
2023;13915;1;2;1;2;1;2;1;3;3;TR4;1402.813383
2023;13916;1;2;1;2;1;1;1;4;1;TR4;3196.519463
2023;13917;1;2;1;2;1;1;1;5;4;TR4;2873.010255
2023;13918;1;2;1;2;1;2;1;3;6;TR4;4552.65082
2023;13919;1;1;2;2;1;2;1;4;5;TR4;1355.645794
2023;13921;1;2;2;2;1;2;1;3;2;TR4;2568.330582
2023;13923;1;2;2;2;1;2;1;4;5;TR4;2584.1264
2023;13924;1;2;2;1;1;1;1;4;2;TR4;2992.27885
2023;13925;1;2;1;2;1;2;1;1;2;TR4;3117.689682
2023;13926;1;1;1;2;1;1;1;4;4;TR4;1859.698314
2023;13927;1;2;2;2;1;1;1;4;1;TR4;3002.586156
2023;13928;1;2;2;2;1;2;1;1;3;TR4;2763.212538
2023;13931;1;2;2;2;1;2;1;3;2;TR4;2747.264773
2023;13932;1;2;2;2;1;2;1;2;2;TR4;2687.68632
2023;13933;1;2;1;2;1;2;1;3;2;TR4;2480.186815
2023;13934;1;2;2;2;1;2;1;1;1;TR4;2741.020505
2023;13935;1;2;2;2;1;2;1;3;2;TR4;1953.14256
2023;13936;1;2;2;1;1;2;1;3;5;TR4;2688.675364
2023;13937;1;2;2;2;1;1;1;1;2;TR4;2218.967307
2023;13938;1;2;1;2;1;2;1;2;1;TR4;2827.772994
2023;13939;1;2;2;2;1;2;1;1;1;TR4;2332.41052
2023;13941;1;2;1;2;1;2;1;2;1;TR4;3269.894992
2023;13943;1;2;1;2;1;2;1;3;1;TR4;3995.649329
2023;13944;1;2;1;2;1;1;1;4;2;TR4;3878.100767
2023;13946;1;2;1;2;1;1;1;5;3;TR4;3178.701507
2023;13947;1;2;1;1;1;2;1;1;1;TR4;3269.894992
2023;13948;1;2;2;2;1;1;1;5;1;TR4;4009.065488
2023;13949;1;2;1;2;1;2;1;4;4;TR4;2939.559704
2023;13951;1;1;2;1;1;2;1;2;3;TR4;2436.954896
2023;13952;1;2;1;1;1;2;1;3;3;TR4;2264.993963
2023;13953;1;2;1;2;1;1;1;5;4;TR4;2804.700403
2023;13954;1;1;2;2;1;1;1;3;3;TR4;1822.113522
2023;13955;1;2;1;1;1;2;1;5;5;TR4;2737.127275
2023;13956;1;2;1;1;1;1;1;3;3;TR4;2553.830267
2023;13958;1;2;1;1;1;1;1;5;2;TR4;2404.928419
2023;13959;1;2;1;1;1;2;1;1;2;TR4;2286.125466
2023;13961;1;2;2;1;1;1;1;5;2;TR4;2639.160511
2023;13962;1;2;2;2;1;2;1;4;2;TR4;2748.489621
2023;13964;1;2;2;2;1;2;1;1;2;TR4;2307.736754
2023;13965;1;1;2;2;1;2;1;4;3;TR4;2219.779482
2023;13966;1;2;1;1;1;1;1;4;3;TR4;3339.747925
2023;13969;1;2;1;1;1;1;1;4;3;TR4;2996.013553
2023;13971;1;2;1;2;1;2;1;5;4;TR4;2381.86367
2023;13972;1;2;2;2;1;2;1;3;5;TR4;3012.015661
2023;13973;1;2;2;2;1;2;1;2;3;TR4;1723.303685
2023;13974;1;2;2;2;1;1;1;4;4;TR4;2358.40192
2023;13975;1;2;2;2;1;1;1;5;2;TR4;2480.186815
2023;13976;1;2;1;2;1;1;1;5;3;TR4;2542.961206
2023;13977;1;1;1;1;1;1;1;3;5;TR4;3734.875476
2023;13978;1;2;2;2;1;2;1;2;1;TR4;3207.25239
2023;13979;1;2;1;2;1;1;1;4;2;TR4;2729.796216
2023;13981;1;2;1;2;1;2;1;2;3;TR4;2906.719288
2023;13982;1;2;2;2;1;1;1;5;6;TR4;910.3574612
2023;13983;1;2;2;2;1;2;1;1;4;TR4;4440.69733
2023;13984;1;2;2;1;1;2;1;4;3;TR4;2445.894623
2023;13985;1;2;2;2;1;2;1;1;1;TR4;2891.623709
2023;13987;1;2;2;2;1;2;1;4;1;TR4;3002.586156
2023;13988;1;2;2;2;2;2;2;1;1;TR4;2891.623709
2023;13989;1;2;2;2;1;1;1;4;3;TR4;843.3316961
2023;13991;1;2;2;2;1;2;2;3;1;TR4;2927.769005
2023;13993;1;2;2;2;1;1;1;1;1;TR4;2623.961835
2023;13994;1;2;2;2;1;1;1;3;2;TR4;2197.28538
2023;13995;1;2;2;1;1;1;1;3;3;TR4;2534.297966
2023;13996;1;2;2;2;1;2;2;1;2;TR4;2412.549414
2023;13998;1;2;2;2;1;2;1;1;1;TR4;2921.130751
2023;13999;1;2;1;2;1;2;1;1;1;TR4;3040.118483
2023;14001;1;2;1;1;1;2;1;5;4;TR4;2237.963263
2023;14002;1;2;1;2;1;2;1;3;3;TR4;2606.346753
2023;14003;1;2;1;2;1;1;1;5;3;TR4;3218.995574
2023;14004;1;2;1;2;1;1;1;4;4;TR4;1461.839645
2023;14005;1;1;2;2;1;2;1;1;1;TR4;2615.915994
2023;14006;1;1;1;2;1;1;1;4;2;TR4;2015.891281
2023;14007;1;2;2;2;1;1;1;1;1;TR4;2332.41052
2023;14008;1;2;1;2;1;1;1;5;3;TR4;2003.611292
2023;14009;1;2;1;2;1;2;1;2;4;TR4;2729.246669
2023;14012;1;2;1;1;1;2;1;3;4;TR4;3076.878904
2023;14013;1;2;2;2;1;2;1;1;1;TR4;2891.623709
2023;14014;1;2;1;1;1;1;1;4;2;TR4;2484.347827
2023;14015;1;2;1;2;1;1;1;4;2;TR4;2672.142687
2023;14016;1;2;1;1;1;2;1;2;4;TR4;3618.631685
2023;14017;1;2;1;2;1;1;1;3;1;TR4;3551.688292
2023;14018;1;2;1;2;1;2;1;3;1;TR4;3551.688292
2023;14019;1;2;2;2;1;2;1;2;2;TR4;2170.1584
2023;14021;1;2;2;2;1;2;1;1;3;TR4;1796.611972
2023;14022;1;2;2;2;1;2;1;1;3;TR4;810.3243887
2023;14024;1;1;1;2;1;2;1;2;2;TR4;2862.929429
2023;14025;1;2;2;2;1;2;1;1;3;TR4;2377.778183
2023;14026;1;2;2;2;1;2;1;4;7;TR4;2355.106623
2023;14027;1;2;2;2;1;2;1;1;2;TR4;1267.751788
2023;14028;1;2;2;2;1;2;1;1;4;TR4;1763.670311
2023;14029;1;1;2;2;1;2;1;4;2;TR4;2960.667178
2023;14031;1;2;1;2;1;2;1;2;3;TR4;1740.168048
2023;14032;1;2;1;2;1;2;1;4;5;TR4;3641.78421
2023;14033;1;2;1;1;1;1;1;5;2;TR4;2039.136188
2023;14034;1;2;1;2;1;2;1;4;7;TR4;3516.011197
2023;14035;1;1;1;1;1;2;1;2;3;TR4;2486.383719
2023;14036;1;2;2;2;1;2;1;1;3;TR4;2567.481906
2023;14037;1;2;1;1;1;1;1;5;1;TR4;2822.612224
2023;14038;1;2;1;2;1;1;1;4;2;TR4;2480.186815
2023;14039;1;2;1;2;1;1;1;4;3;TR4;2798.655561
2023;14042;1;2;2;1;1;2;1;1;1;TR4;2615.915994
2023;14043;1;2;1;1;1;2;1;4;5;TR4;2841.115895
2023;14044;1;2;2;2;1;2;1;2;1;TR4;3207.25239
2023;14045;1;2;2;2;1;2;1;1;1;TR4;2602.461338
2023;14046;1;2;1;1;1;1;1;5;4;TR4;2329.4822
2023;14047;1;2;2;2;1;2;1;1;2;TR4;2218.967307
2023;14048;1;2;2;1;1;2;1;4;3;TR4;1742.517504
2023;14049;1;2;2;1;1;2;1;3;1;TR4;3207.25239
2023;14051;1;2;2;2;1;2;1;2;1;TR5;3091.392904
2023;14053;1;2;1;2;1;2;1;5;1;TR5;3571.355859
2023;14055;1;2;2;2;1;2;1;2;1;TR5;3013.620877
2023;14056;1;2;2;2;1;2;1;3;4;TR5;3178.266291
2023;14057;1;2;2;2;1;2;1;1;2;TR5;2962.058536
2023;14058;1;2;2;2;1;2;1;3;2;TR5;2317.602027
2023;14059;1;2;1;2;1;2;1;2;5;TR5;2779.367654
