BULTEN_NO,BT_BILG_MASAUSTU,BT_BILG_DIZUSTU,BT_TABLET,BT_TEL_CEP,BT_DIGER_CIHAZ,SON_KULLANIM_ETICARET,YAS,hane_aylik_gelir_grp_5,E_TICARET_YAPTI_MI
22781,2,2,2,1,2,90.0,52,1,0
22782,2,1,1,1,2,1.0,21,4,1
22782,2,1,1,1,2,90.0,49,4,0
22784,2,1,2,1,2,2.0,43,3,1
22784,2,1,2,1,2,2.0,39,3,1
22784,2,1,2,1,2,1.0,19,3,1
22786,2,2,2,1,2,90.0,58,3,0
22786,2,2,2,1,2,1.0,23,3,1
22786,2,2,2,1,2,90.0,18,3,0
22787,2,2,2,1,2,90.0,71,1,0
22787,2,2,2,1,2,90.0,57,1,0
22788,2,1,2,1,2,90.0,63,5,0
22788,2,1,2,1,2,90.0,59,5,0
22793,2,2,2,1,2,90.0,61,1,0
22793,2,2,2,1,2,90.0,60,1,0
22794,2,2,2,1,2,1.0,56,1,1
22795,2,2,2,1,2,90.0,63,1,0
22796,2,2,2,1,2,90.0,50,1,0
22797,2,1,1,1,2,1.0,44,3,1
22799,2,2,2,1,2,90.0,68,2,0
22799,2,2,2,1,2,90.0,66,2,0
22801,2,2,2,1,2,1.0,53,1,1
22802,2,2,2,1,2,90.0,70,4,0
22804,2,2,2,1,2,1.0,52,4,1
22804,2,2,2,1,2,90.0,49,4,0
22807,2,2,2,1,2,90.0,54,1,0
22808,2,2,2,1,2,90.0,57,1,0
228010,2,2,2,1,2,90.0,72,2,0
22811,2,2,2,1,2,90.0,66,5,0
22814,2,2,2,1,2,90.0,67,2,0
22817,2,2,2,1,2,90.0,71,2,0
22818,2,2,2,1,2,90.0,69,2,0
22822,2,2,2,1,2,90.0,48,2,0
22825,2,2,2,1,2,90.0,58,4,0
22825,2,2,2,1,2,90.0,52,4,0
22825,2,2,2,1,2,2.0,27,4,1
22826,2,2,2,1,2,90.0,63,1,0
22827,2,2,2,1,2,90.0,43,3,0
22829,2,2,2,1,2,90.0,45,2,0
22834,1,2,1,1,2,90.0,32,4,0
22834,1,2,1,1,2,1.0,37,4,1
22838,2,2,2,1,2,90.0,62,1,0
22838,2,2,2,1,2,90.0,58,1,0
22843,2,1,1,1,2,90.0,51,1,0
22843,2,1,1,1,2,1.0,21,1,1
22843,2,1,1,1,2,1.0,20,1,1
22843,2,1,1,1,2,90.0,17,1,0
22845,2,2,1,1,2,1.0,44,4,1
22845,2,2,1,1,2,90.0,42,4,0
22849,2,1,1,1,2,1.0,32,4,1
228410,2,2,2,1,2,1.0,47,3,1
22851,2,2,2,1,2,90.0,35,5,0
22851,2,2,2,1,2,90.0,59,5,0
22851,2,2,2,1,2,1.0,27,5,1
22852,2,2,2,1,2,2.0,46,3,1
22852,2,2,2,1,2,90.0,37,3,0
22853,2,2,2,1,2,90.0,44,4,0
22853,2,2,2,1,2,90.0,43,4,0
22854,2,2,2,1,2,2.0,72,3,1
22854,2,2,2,1,2,90.0,38,3,0
22859,2,2,2,1,2,90.0,63,1,0
22861,2,1,2,1,2,2.0,72,3,1
22861,2,1,2,1,2,90.0,64,3,0
22863,2,2,2,1,1,2.0,24,5,1
22864,2,2,2,1,1,2.0,60,1,1
22864,2,2,2,1,1,90.0,59,1,0
22865,2,2,2,1,1,90.0,62,5,0
22865,2,2,2,1,1,2.0,63,5,1
22867,1,2,1,1,1,2.0,47,2,1
22867,1,2,1,1,1,2.0,42,2,1
22868,2,2,2,1,1,90.0,59,2,0
22868,2,2,2,1,1,90.0,58,2,0
22869,2,1,2,1,1,90.0,68,2,0
22869,2,1,2,1,1,90.0,65,2,0
228610,2,2,2,1,1,90.0,42,1,0
228610,2,2,2,1,1,2.0,16,1,1
22871,2,2,2,1,2,1.0,38,3,1
22871,2,2,2,1,2,1.0,33,3,1
22872,2,1,2,1,2,1.0,63,5,1
22872,2,1,2,1,2,1.0,30,5,1
22874,2,2,2,1,2,3.0,58,2,1
22875,2,2,2,1,2,90.0,68,3,0
22877,2,1,2,1,2,1.0,36,4,1
22878,1,2,2,1,2,90.0,62,3,0
22879,2,2,2,1,2,90.0,70,3,0
228710,2,1,2,1,2,1.0,28,5,1
228710,2,1,2,1,2,1.0,24,5,1
22882,2,1,2,1,1,2.0,53,5,1
22882,2,1,2,1,1,90.0,49,5,0
22882,2,1,2,1,1,1.0,27,5,1
22883,2,2,2,1,2,90.0,56,4,0
22883,2,2,2,1,2,90.0,52,4,0
22883,2,2,2,1,2,1.0,29,4,1
22884,2,2,2,1,2,90.0,67,1,0
22884,2,2,2,1,2,90.0,60,1,0
22885,2,2,2,1,1,90.0,54,5,0
22885,2,2,2,1,1,1.0,53,5,1
22885,2,2,2,1,1,1.0,23,5,1
22885,2,2,2,1,1,1.0,30,5,1
22888,2,1,2,1,1,3.0,39,1,1
22888,2,1,2,1,1,1.0,16,1,1
22888,2,1,2,1,1,90.0,47,1,0
22892,2,2,2,1,2,90.0,57,2,0
22892,2,2,2,1,2,90.0,55,2,0
22894,2,2,2,1,2,90.0,58,2,0
22897,2,2,2,1,2,1.0,27,3,1
22899,2,2,2,1,2,90.0,54,1,0
228910,2,2,2,1,2,90.0,24,2,0
228910,2,2,2,1,2,90.0,22,2,0
22901,2,2,2,1,2,90.0,51,3,0
22903,2,2,2,1,2,90.0,42,3,0
22903,2,2,2,1,2,90.0,33,3,0
22903,2,2,2,1,2,90.0,27,3,0
22904,2,2,2,1,2,90.0,57,2,0
22906,2,2,2,1,2,90.0,27,2,0
22906,2,2,2,1,2,90.0,35,2,0
22907,2,2,2,1,2,90.0,57,2,0
22907,2,2,2,1,2,90.0,50,2,0
22908,2,2,2,1,2,90.0,35,2,0
22908,2,2,2,1,2,90.0,46,2,0
22911,2,2,2,1,2,3.0,25,3,1
22914,2,2,2,1,2,2.0,22,2,1
22916,2,1,2,1,1,1.0,50,4,1
22919,2,2,2,1,2,90.0,64,2,0
22921,2,2,2,1,2,90.0,64,5,0
22921,2,2,2,1,2,90.0,66,5,0
22921,2,2,2,1,2,90.0,64,5,0
22922,2,2,2,1,2,90.0,55,3,0
22922,2,2,2,1,2,1.0,22,3,1
22923,2,2,2,1,2,1.0,35,4,1
22923,2,2,2,1,2,90.0,32,4,0
22924,2,2,2,1,2,1.0,27,3,1
22924,2,2,2,1,2,1.0,27,3,1
22925,2,2,2,1,2,90.0,55,2,0
229210,2,2,2,1,2,3.0,33,5,1
22932,2,1,2,1,2,90.0,55,5,0
22932,2,1,2,1,2,90.0,23,5,0
22932,2,1,2,1,2,90.0,17,5,0
22932,2,1,2,1,2,1.0,25,5,1
22932,2,1,2,1,2,90.0,42,5,0
22933,2,2,2,1,2,90.0,20,1,0
22933,2,2,2,1,2,90.0,24,1,0
22937,2,1,2,1,2,90.0,55,5,0
22937,2,1,2,1,2,1.0,34,5,1
22937,2,1,2,1,2,1.0,32,5,1
22939,2,2,2,1,2,3.0,26,5,1
22939,2,2,2,1,2,90.0,58,5,0
22939,2,2,2,1,2,90.0,51,5,0
22939,2,2,2,1,2,1.0,21,5,1
229310,2,2,2,1,2,90.0,46,2,0
229310,2,2,2,1,2,1.0,44,2,1
22941,2,2,2,1,2,1.0,37,5,1
22942,2,2,2,1,2,90.0,37,5,0
22943,2,2,2,1,2,90.0,41,3,0
22944,2,2,2,1,2,90.0,31,1,0
22944,2,2,2,1,2,1.0,29,1,1
22945,1,2,2,1,2,90.0,62,4,0
22945,1,2,2,1,2,90.0,24,4,0
22945,1,2,2,1,2,90.0,45,4,0
22947,2,2,2,1,2,90.0,57,4,0
22948,2,2,1,1,2,90.0,46,3,0
22948,2,2,1,1,2,90.0,19,3,0
22949,2,2,2,1,2,90.0,67,4,0
229410,2,2,2,1,2,90.0,31,2,0
22951,2,2,2,1,2,90.0,65,2,0
22951,2,2,2,1,2,1.0,30,2,1
22951,2,2,2,1,2,90.0,61,2,0
22953,2,2,2,1,2,90.0,66,2,0
22954,1,1,2,1,1,1.0,54,5,1
22959,2,2,2,1,1,1.0,43,1,1
22959,2,2,2,1,1,90.0,36,1,0
229510,2,2,2,1,2,2.0,55,5,1
22961,2,2,2,1,2,90.0,66,2,0
22962,2,2,1,1,2,90.0,37,4,0
22962,2,2,1,1,2,90.0,42,4,0
22963,2,2,2,1,2,90.0,58,2,0
22963,2,2,2,1,2,90.0,51,2,0
22965,2,2,2,1,2,90.0,70,4,0
22965,2,2,2,1,2,90.0,67,4,0
22966,2,2,2,1,1,90.0,60,5,0
22966,2,2,2,1,1,1.0,25,5,1
22967,2,1,1,1,1,1.0,43,3,1
22968,2,2,2,1,2,90.0,67,2,0
22969,2,2,2,1,2,90.0,56,4,0
22974,2,1,1,1,2,1.0,23,3,1
22974,2,1,1,1,2,1.0,19,3,1
22974,2,1,1,1,2,90.0,60,3,0
22975,2,1,2,1,2,90.0,51,4,0
22975,2,1,2,1,2,90.0,44,4,0
22975,2,1,2,1,2,1.0,16,4,1
22976,2,2,2,1,2,90.0,74,2,0
22976,2,2,2,1,2,90.0,66,2,0
22977,2,2,2,1,2,90.0,63,2,0
22977,2,2,2,1,2,90.0,59,2,0
229710,2,1,2,1,2,90.0,64,2,0
22981,1,1,1,1,2,90.0,55,4,0
22981,1,1,1,1,2,90.0,54,4,0
22981,1,1,1,1,2,1.0,30,4,1
22983,2,2,2,1,2,90.0,65,2,0
22983,2,2,2,1,2,90.0,62,2,0
22984,2,2,2,1,2,90.0,59,2,0
22984,2,2,2,1,2,90.0,58,2,0
22985,2,1,1,1,2,90.0,69,2,0
22985,2,1,1,1,2,90.0,50,2,0
22987,2,2,2,1,1,90.0,61,2,0
22987,2,2,2,1,1,90.0,54,2,0
22989,2,2,2,1,1,90.0,58,5,0
22989,2,2,2,1,1,90.0,57,5,0
22989,2,2,2,1,1,2.0,30,5,1
229810,2,2,2,1,2,90.0,62,2,0
22991,2,2,2,1,2,90.0,49,2,0
22992,2,2,1,1,2,90.0,33,2,0
22992,2,2,1,1,2,2.0,25,2,1
22994,2,1,2,1,1,2.0,45,4,1
22994,2,1,2,1,1,1.0,18,4,1
22994,2,1,2,1,1,90.0,37,4,0
22995,1,2,1,1,2,90.0,62,2,0
22995,1,2,1,1,2,90.0,61,2,0
22996,2,2,1,1,2,90.0,44,2,0
22996,2,2,1,1,2,90.0,17,2,0
22997,2,1,2,1,1,1.0,25,4,1
229910,2,1,2,1,2,1.0,30,2,1
23001,1,1,2,1,2,1.0,46,2,1
23001,1,1,2,1,2,90.0,23,2,0
23001,1,1,2,1,2,90.0,19,2,0
23001,1,1,2,1,2,90.0,45,2,0
23002,2,2,2,1,2,3.0,25,2,1
23007,2,2,2,1,2,90.0,51,4,0
23007,2,2,2,1,2,1.0,29,4,1
23007,2,2,2,1,2,1.0,24,4,1
23008,2,2,2,1,2,90.0,67,2,0
230010,2,1,2,1,1,90.0,64,3,0
230010,2,1,2,1,1,90.0,25,3,0
230010,2,1,2,1,1,90.0,51,3,0
23011,2,2,1,1,2,1.0,41,3,1
23011,2,2,1,1,2,1.0,37,3,1
23013,2,2,2,1,2,90.0,44,2,0
23013,2,2,2,1,2,90.0,40,2,0
23014,2,2,2,1,2,2.0,33,3,1
